model_name,num_children,has_parent,is_in_records,license,author
OpenMed/OpenMed-NER-SpeciesDetect-BigMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-SpeciesDetect-BigMed-278M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-PubMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ElectraMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-EuroMed-212M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ModernClinical-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ModernClinical-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ModernMed-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ModernMed-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-MultiMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-MultiMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-PubMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-PubMed-v2-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-TinyMed-82M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-SnowMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-SuperClinical-141M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-SuperClinical-184M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-SuperClinical-434M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-SuperMedical-125M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-SuperMedical-355M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-TinyMed-135M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-TinyMed-65M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-TinyMed-66M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-SpeciesDetect-SuperMedical-355M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-SpeciesDetect-TinyMed-65M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genomic-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-SpeciesDetect-TinyMed-66M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-Multi-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-Small-166M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-Tiny-60M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-XLarge-770M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-Multi-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-Small-166M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-Tiny-60M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Disease-XLarge-770M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-Multi-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-Small-166M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-Tiny-60M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genome-XLarge-770M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genomic-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Genomic-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-DNA-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-XLarge-770M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-SpeciesDetect-TinyMed-82M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-Multi-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-Small-166M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-Tiny-60M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Anatomy-XLarge-770M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-Tiny-60M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-Multi-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-Small-166M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-Tiny-60M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-BloodCancer-XLarge-770M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-Base-220M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-Large-459M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-Medium-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-Multi-209M,0,False,True,apache-2.0,
OpenMed/OpenMed-ZeroShot-NER-Chemical-Small-166M,0,False,True,apache-2.0,
OpenOpenAI/t5-small-finetuned-xsum,0,False,True,,
OpenPeerAI/OpenPeerLLM,0,False,True,mit,
OpenMOSE/RWKV-Qwen3-32B-L52RWKV-L12NoPEGQA-DCLM-Instruct-5050-alpha,0,False,True,,
OpenViVQA/test_model,0,False,True,,
OpenVINO/whisper-large-v3-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-large-v3-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-medium-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-medium-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-medium-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-medium.en-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-medium.en-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-medium.en-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-small-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-small-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-small-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-small.en-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-small.en-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-small.en-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-tiny-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-tiny-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-tiny-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-tiny.en-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-tiny.en-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-tiny.en-int8-ov,0,False,True,apache-2.0,
OpenViVQA/sepet5_test,0,False,True,,
OpenVINO/whisper-large-v3-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-base.en-int8-ov,0,False,True,apache-2.0,
OpenVINO/whisper-base.en-int4-ov,0,False,True,apache-2.0,
OpenVINO/distil-small.en-int4-ov,0,False,True,mit,
OpenTSLM/llama3b-ecg-flamingo,0,False,True,,
OpenVINO/Llama-3.1-8B-Instruct-FastDraft-150M-int8-ov,0,False,True,other,
OpenVINO/Phi-3-mini-FastDraft-50M-int8-ov,0,False,True,other,
OpenVINO/Phi-4-mini-FastDraft-120M-int8-ov,0,False,True,intel-research,
OpenVINO/Qwen3-pruned-6L-from-0.6B-int8-ov,0,False,True,other,
OpenVINO/distil-medium.en-fp16-ov,0,False,True,mit,
OpenVINO/distil-medium.en-int4-ov,0,False,True,mit,
OpenVINO/distil-medium.en-int8-ov,0,False,True,mit,
OpenVINO/distil-small.en-fp16-ov,0,False,True,mit,
OpenVINO/distil-small.en-int8-ov,0,False,True,mit,
OpenVINO/whisper-base.en-fp16-ov,0,False,True,apache-2.0,
OpenVINO/distil-whisper-large-v2-fp16-ov,0,False,True,mit,
OpenVINO/distil-whisper-large-v2-int4-ov,0,False,True,mit,
OpenVINO/distil-whisper-large-v2-int8-ov,0,False,True,mit,
OpenVINO/distil-whisper-large-v3-fp16-ov,0,False,True,mit,
OpenVINO/distil-whisper-large-v3-int4-ov,0,False,True,mit,
OpenVINO/distil-whisper-large-v3-int8-ov,0,False,True,mit,
OpenVINO/whisper-base-fp16-ov,0,False,True,apache-2.0,
OpenVINO/whisper-base-int4-ov,0,False,True,apache-2.0,
OpenVINO/whisper-base-int8-ov,0,False,True,apache-2.0,
OpenViVQA/sepet5_test_init,0,False,True,,
OpenVisualLab/NexusAD,0,False,True,,
OpenTSLM/llama-3.2-3b-sleep-flamingo,0,False,True,,
OpenVoiceOS/SonataVoices,0,False,True,,
OrionZheng/openmoe-8b-400B,0,False,True,apache-2.0,
OrionZheng/openmoe-8b-600B,0,False,True,apache-2.0,
OrionZheng/openmoe-8b-800B,0,False,True,apache-2.0,
OrionZheng/openmoe-8b-890B,0,False,True,apache-2.0,
OrionZheng/openmoe-8b-chat,0,False,True,apache-2.0,
OrionZheng/openmoe-base,0,False,True,apache-2.0,
OuassimZm/openai-whisper-tiny-colab,0,False,True,,
OumaimaGHAZOUAN/llama2-openassistant,0,False,True,,
OwlMaster/xinsir-controlnet-openpose-sdxl-1.0,0,False,True,,
OzzyGT/opensketch,0,False,True,mit,
P1oris/openvla-maniskill,0,False,True,,
P2Enjoy/photomaton_controlnet_openpose,0,False,True,openrail,
PIKA665/openPangu-Embedded-1B,0,False,True,,
PJMixers-Archive/LLaMa-OpenAssistant-2-Epochs-13B-GGML,0,False,True,,
PJMixers-Archive/OpenLLaMa-200BT-Preview-7B-GGML,0,False,True,,
PJMixers-Archive/OpenLLaMa-300BT-Preview-7B-GGML,0,False,True,,
PJMixers-Archive/OpenLLaMa-300BT-Preview-AlpacaGPT4-LoRA-7B-GGML,0,False,True,,
PJMixers-Archive/OpenLLaMa-400BT-Preview-7B-GGML,0,False,True,,
PJMixers-Archive/Pythia-OpenAssistant-SFT-V4-Epoch-3.5-12B-GGML,0,False,True,,
PJMixers-Archive/StableLM-OpenAssistant-SFT-V7-Epoch-3-7B-GGML,0,False,True,,
PJMixers-Dev/microsoft_LLM2CLIP-Openai-L-14-336-Combined,0,False,True,,
OrionZheng/openmoe-8b-200B,0,False,True,apache-2.0,
OrionZheng/openmoe-8b-1T,0,False,True,apache-2.0,
OrionZheng/openmoe-8b,0,False,True,apache-2.0,
OpenWebVoyager/OpenWebVoyager-opt-3,0,False,True,apache-2.0,
OpenVoiceOS/phoonnx_ar-SA_miro_espeak,0,False,True,,
OpenVoiceOS/pipertts_pt-PT_dii,0,False,True,,
OpenVoiceOS/pipertts_pt-PT_miro,0,False,True,,
OpenVoiceOS/pipertts_pt-PT_voice3,0,False,True,,
OpenVoiceOS/pipertts_pt-PT_voice4,0,False,True,,
OpenWORLD-Namk/RealisticVision_V30.safetensors,0,False,True,creativeml-openrail-m,
OpenWebVoyager/OpenWebVoyager-IL,0,False,True,apache-2.0,
OpenWebVoyager/OpenWebVoyager-opt-1,0,False,True,apache-2.0,
OpenWebVoyager/OpenWebVoyager-opt-2,0,False,True,apache-2.0,
OpenXAIProject/ms_256x256_diffusion_uncond_serialized,0,False,True,mit,
OrionZheng/openmoe-34b-200B-jax,0,False,True,,
Openda/mistral_base,0,False,True,,
OpeneR/q4ll,0,False,True,,
Openmindedness/DeepSeek-R1-Distill-Llama-8B-unsloth-bnb-4bit_lora-frfr,0,False,True,,
Openmindedness/e,0,False,True,,
Openpaye/payroll-bert,0,False,True,llama3,
OpensourceThai/Wilai,0,False,True,,
Opensourced/wormgpt-24,0,False,True,apache-2.0,
Option3a0oquznn7bdhdbxb/Open,0,False,True,,
OrionZheng/openmoe-34b-200B,0,False,True,apache-2.0,
OpenTSLM/llama-3.2-3b-sleep-sp,0,False,True,,
OpenTSLM/llama-3.2-3b-har-sp,0,False,True,,
OpenPeerAI/QuantumPeer,0,False,True,cc-by-nc-4.0,
OpenSemShift/bert-c2-en-only,0,False,True,,
OpenRAG128/bone_fracture,0,False,True,,
OpenRAG128/nsai-games,0,False,True,,
OpenRL/tizero,0,False,True,apache-2.0,
OpenRLHF/Llama-2-13b-rm-anthropic_hh-lmsys-oasst-webgpt,0,False,True,,
OpenRLHF/Llama-2-7b-rm-anthropic_hh-lmsys-oasst-webgpt,0,False,True,,
OpenRLHF/Llama-2-7b-sft-model-ocra-500k,0,False,True,,
OpenRLHF/Llama-3-8b-iter-dpo-179k,0,False,True,,
OpenRLHF/Llama-3-8b-rm-700k,0,False,True,mit,
OpenRLHF/Llama-3-8b-rm-mixture,0,False,True,,
OpenRLHF/Mistral-7b-PRM-Math-Shepherd,0,False,True,,
OpenROAD-Assistant/QA-Adaptor,0,False,True,,
OpenROAD-Assistant/Script_Adaptor,0,False,True,bsd-3-clause,
OpenSI/cognitive_AI,0,False,True,,
OpenSI/cognitive_AI_chess,0,False,True,mit,
OpenSPG/KAG-Thinker-en-7b-instruct,0,False,True,apache-2.0,
OpenSPG/KAG-Thinker-en-ch-7b-instruct,0,False,True,apache-2.0,
OpenSafetyLab/MD-Judge-v0_2-internlm2_7b,0,False,True,apache-2.0,
OpenScience/Sidekick,0,False,True,bigscience-bloom-rail-1.0,
OpenScienceReseach/Med-LLaMA-7b,0,False,True,mit,
OpenSemShift/bert-c1-en-de,0,False,True,,
OpenSemShift/bert-c1-en-only,0,False,True,,
OpenRAG128/Live_face_eye_detection,0,False,True,,
OpenPipe/vg-merge-0250076,0,False,True,,
OpenPipe/vg-merge-0250016,0,False,True,,
OpenPipe/gemma-3-27b-it-text-only,0,False,True,,
OpenPipe/Hermes-2-Theta-Llama-3-70B-32k,0,False,True,llama3,
OpenPipe/PII-Redact-General,0,False,True,,
OpenPipe/PII-Redact-Name,0,False,True,,
OpenPipe/Qwen3-14B-Instruct,0,False,True,,
OpenPipe/Qwen3-14B-Instruct-Temp,0,False,True,,
OpenPipe/art-e-008,0,False,True,apache-2.0,
OpenPipe/codenames-14b-sft,0,False,True,,
OpenPipe/codenames-14b-wip,0,False,True,,
OpenPipe/gemma-3-12b-it-text-only,0,False,True,,
OpenPipe/gemma-3-4b-it-text-only,0,False,True,,
OpenPipe/vg-merge-025,0,False,True,,
OpenPipe/gemma-3-4b-it-text-only-2,0,False,True,,
OpenPipe/gemma-3-4b-it-text-only-3,0,False,True,,
OpenPipe/guard-qwen-test,0,False,True,,
OpenPipe/iclc-v1-spec-0.5b-expanded,0,False,True,,
OpenPipe/iclc-v1-spec-0.5b-expanded-removed-layers,0,False,True,,
OpenPipe/iclc-v1-spec-0.5b-expanded-removed-layers-ft,0,False,True,,
OpenPipe/llama_3b_hn_story_classifier,0,False,True,,
OpenPipe/llama_3b_hn_story_classifier_peft,0,False,True,,
OpenPipe/qwen2.5-7b-instruct-removed-layers,0,False,True,,
OpenSemShift/bert-c2-en-de,0,False,True,,
OpenSeneca/openseneca-llm-v01,0,False,True,agpl-3.0,
OpenTSLM/llama-3.2-3b-har-flamingo,0,False,True,,
OpenShape/clipcap-cc,0,False,True,,
OpenTO/TODiffusion-Full,0,False,True,,
OpenTSLM/gemma-3-1b-pt-ecg-flamingo,0,False,True,,
OpenTSLM/gemma-3-1b-pt-ecg-sp,0,False,True,,
OpenTSLM/gemma-3-1b-pt-har-flamingo,0,False,True,,
OpenTSLM/gemma-3-1b-pt-har-sp,0,False,True,,
OpenTSLM/gemma-3-1b-pt-sleep-flamingo,0,False,True,,
OpenTSLM/gemma-3-1b-pt-sleep-sp,0,False,True,,
OpenTSLM/gemma-3-270m-pt-ecg-flamingo,0,False,True,,
OpenTSLM/gemma-3-270m-pt-ecg-sp,0,False,True,,
OpenTSLM/gemma-3-270m-pt-har-flamingo,0,False,True,,
OpenTSLM/gemma-3-270m-pt-har-sp,0,False,True,,
OpenTSLM/gemma-3-270m-pt-sleep-flamingo,0,False,True,,
OpenTSLM/gemma-3-270m-pt-sleep-sp,0,False,True,,
OpenTSLM/llama-3.2-1b-ecg-flamingo,0,False,True,,
OpenTSLM/llama-3.2-1b-ecg-sp,0,False,True,,
OpenTSLM/llama-3.2-1b-har-flamingo,0,False,True,,
OpenTSLM/llama-3.2-1b-har-sp,0,False,True,,
OpenTSLM/llama-3.2-1b-sleep-flamingo,0,False,True,,
OpenTSLM/llama-3.2-1b-sleep-sp,0,False,True,,
OpenTSLM/llama-3.2-3b-ecg-flamingo,0,False,True,mit,
OpenTSLM/llama-3.2-3b-ecg-sp,0,False,True,mit,
OpenTO/TOAE-pretrained,0,False,True,,
OpenTO/OpenOATNFAESigmoid,0,False,True,,
OpenTO/OATDiffusionModelSigmoid,0,False,True,,
OpenSistemas/Llama-2-7b-chat-hf,0,False,True,,
OpenShape/openshape-all-no-lvis,0,False,True,,
OpenShape/openshape-demo-support,0,False,True,mit,
OpenShape/openshape-pointbert-no-lvis,0,False,True,mit,
OpenShape/openshape-pointbert-shapenet,0,False,True,mit,
OpenShape/openshape-pointbert-vitb32-rgb,0,False,True,mit,
OpenShape/openshape-pointbert-vitg14-rgb,0,False,True,,
OpenShape/openshape-pointbert-vitl14-rgb,0,False,True,,
OpenShape/openshape-spconv-all,0,False,True,openrail,
OpenShape/openshape-spconv-shapenet-only,0,False,True,,
OpenSistemas/YOLOv8-crack-seg,0,False,True,agpl-3.0,
OpenSpeechHub/Llama-1B-Instruct-Ja-TTS,0,False,True,,
OpenSound/CapSpeech-models,0,False,True,cc-by-nc-4.0,
OpenSound/EzAudio,0,False,True,mit,
OpenSound/SoloSpeech-models,0,False,True,cc-by-nc-sa-4.0,
OpenSound/Stable-Audio-VAE-16k,0,False,True,,
OpenSound/tmp,0,False,True,,
OpenSourceEnjoyer/LLaMA-3-8B-Instruct-T-Q4_K_M-GGUF,0,False,True,,
OpenSourceEnjoyer/Yi-34B-200K-bnb-4bit,0,False,True,,
OpenSourceMentorShip/gpt4all,0,False,True,,
OpenSpeechHub/Emilia-All-Ja-Qwen3-0.6B,0,False,True,,
OpenMed/OpenMed-NER-ProteinDetect-ElectraMed-33M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ElectraMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ProteinDetect-ElectraMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-TinyMed-82M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ElectraMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ElectraMed-33M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ElectraMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-EuroMed-212M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ModernClinical-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ModernClinical-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ModernMed-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-ModernMed-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-MultiMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-MultiMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-PubMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-PubMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-PubMed-v2-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-SnowMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-SuperClinical-141M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-SuperClinical-184M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-SuperClinical-434M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-SuperMedical-125M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-SuperMedical-355M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-TinyMed-135M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-TinyMed-65M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-BioPatient-108M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-BioMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-BioMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-SuperClinical-141M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-ModernClinical-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-ModernMed-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-ModernMed-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-MultiMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-MultiMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-PubMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-PubMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-PubMed-v2-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-SnowMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-SuperClinical-184M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-BioClinical-108M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-SuperClinical-434M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-SuperMedical-125M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-SuperMedical-355M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-TinyMed-135M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-TinyMed-65M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-TinyMed-66M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-TinyMed-82M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-BigMed-278M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-BigMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-ChemicalDetect-TinyMed-66M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-BigMed-278M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-BloodCancerDetect-ElectraMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-BigMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-TinyMed-135M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-TinyMed-65M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-TinyMed-66M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-TinyMed-82M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-BigMed-278M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-BigMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-BioClinical-108M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-BioMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-BioMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-BioPatient-108M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ElectraMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ElectraMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ElectraMed-33M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ElectraMed-560M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ModernClinical-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ModernClinical-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ModernMed-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-ModernMed-395M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-MultiMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-MultiMed-568M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DiseaseDetect-PubMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-SuperMedical-355M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-SuperMedical-125M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-SuperClinical-434M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-ModernClinical-149M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-BioClinical-108M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-BioMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-BioMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-BioPatient-108M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-ElectraMed-109M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-ElectraMed-335M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-ElectraMed-33M,0,False,True,apache-2.0,
OpenMed/OpenMed-NER-DNADetect-ElectraMed-560M,0,False,True,apache-2.0,
